client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37782217.mp3	11aed9ccf4024f50cb5d3d01547a038498eb8a6b337269942f2087197858d437	በአውሮፓውያኑ አስራምስት ዘጠና ሰባት ጃፓን ሀያ ስድስት ሚስዮናውያንን የሰቀለች ሲሆን የክርስትና እምነት ተከታዮችም መሳደድ ጀመሩ።		0	2					am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37782586.mp3	3a3202c214f656e101a4b4e2c4369ebefdebe7ef00deb548735ab5df7607132b	ልክ ከሱ ጋር የተደረገ ቃለ ምልልስ በማስመሰል በአርቲፊሻል ኢንተለጀንስ አማካይነት ቃለ ምልልስ ተዘጋጅቶ በመጽሔት ታትሟል።		1	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790333.mp3	56734f78a3697d8f22c1eddeb1ffff2597c61b2ba168aeeef3254a201eee3a0f	የሩሲያ ኦርቶዶክስ ቤተክርስትያን ከፕሬዝደንት ቭላድሚር ፑቲን ጋር በመወገን የሩሲያን ወረራ ደግፋለች።		1	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790591.mp3	64043634baf459a9ccdcbe3da16a996eca4de9ce7e30f83e0d8a7868ff8538c0	የሮማውያን ጭፍሮች በየሄዱበት አካባባቢ ሰዎችን መስቀልን ይለማመዱ ነበር ይላሉ።		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790593.mp3	01a3b1bf5f2aeae5de4ace64bf13f1158dae7fd20e4e8e2acac5f7a65101ef9c	መፈንቅለ መንግሥት ከተካሄደ በኋላ የጦር ጄኔራሎች ሉዓላዊ ምክር ቤት የሚባል አካል አቋቁመው አገሪቱን እየመሩ ይገኛሉ።		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790616.mp3	578ce34bbc64d749f29fca9d58399e865f21f856c7a7cd03aba6ca8957904cfa	ድንቅ አቋም ላይ የሚገኙ ሌሎች ኢትዮጵያውያን አትሌቶችም የውድድሩ ተሳታፊ እና ተጠናቂ ናቸው።		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790625.mp3	59d0b3f064f8ecc06bda0e02e423ce5144d6f637525e3aa657ff249792f1001a	ፖሊስ ከትኩስ የመቃብር ስፍራ የሰዎችን አስክሬን በቁፋሮ ነው ያገኘው		1	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37790626.mp3	0906139935fcfea541d53ddf6f6b2e1a426ae16b90732d25d525fda87efe7914	ታዲያ የቱ መንገድ ነው የሚመከረው?		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37791285.mp3	6a4706ccd3fbf56310cb5688689e9e285aeb861285b8d948a72261773bc78fc6	እነርሱም የቋሚውን ርዝመት የምንለካበት ዘንግ ስለሌለን እባክህ ዘንጉን ስጠንና ቋሚውን እናምጣ አሉት፡፡		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37791304.mp3	0ac6b5ece53f926f05dd2e3552bb4d6e6272b4659b90bf5af557f65b85d3c2cd	ግብጽ የግድቡ ግንባታ የዐባይን የውሃ መጠን በመገደብ ለሕልውናዬ ያሰጋል ትላለች።		0	2	thirties	male_masculine			am	
8d98209b9033a72361c743ad0fbca484c92c2d6ca30262ec145f42226b86e35c6444e260b9f1958024a43d8de33fa0ed702e6ed90ba8c96f97c87315398d98a9	common_voice_am_37792183.mp3	3f1c81e4da94a7e197fd69fd4e97a25ecba38e4be1f54921a90b7e62a0ade088	ህመምን በመቀነስ ረገድ ውጤታማ መሆናቸውን ገልጸው በተደጋጋሚ መጠቀም ግን ችግሮችን ሊያስከትሉ እንደሚችሉ ጠቁመዋል።		1	2	thirties	male_masculine			am	
8d98209b9033a72361c743ad0fbca484c92c2d6ca30262ec145f42226b86e35c6444e260b9f1958024a43d8de33fa0ed702e6ed90ba8c96f97c87315398d98a9	common_voice_am_37792185.mp3	579d06ceb52f04c7643aa9601a1099fca2d6e29067723dc77d49e51de8c0ce44	የብልጽግና ጉዟችንም ከዕንቅፋቶች የጸዳ አይሆንም።		0	2	thirties	male_masculine			am	
8d98209b9033a72361c743ad0fbca484c92c2d6ca30262ec145f42226b86e35c6444e260b9f1958024a43d8de33fa0ed702e6ed90ba8c96f97c87315398d98a9	common_voice_am_37792186.mp3	70111599383b98088e1088ce96976fdb0a25db0b4b8b48488234818c13fa5d74	ቀሪዎቹ ግጥሞች ለዓፄ ዘርአ ያዕቆብና በኋላም ለዓፄ ገላውዲወስ የተገጠሙ ነበሩ።		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37802223.mp3	2424af9ab7016f92ef8102ea33e4585e0bfc54b6d0222cd885ef26a50b2629bd	በመጨረሻም የወር አበባ ቁርጠትን ከልብ ድካም ህመም ጋር ሊወዳደር የሚችል እንደሆነም በቅርቡ ይፋ አድርገዋል።		1	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37802264.mp3	14da88cd138d5908a3197f7645dd1c6e730fe48220f288db114a746e03230bc9	ለተመራማሪዎቹ ያቀረበው ሌላው ጥያቄ ከጥሬ ሥጋ አንጻር ከበሬ ከበግ እና ከፍየል የትኛው ይመረጣል የሚል ነው።		0	2	thirties	male_masculine			am	
630268023b226b178ae60d72deca150cca0343f99cace56469943be8cb75dd622640bb7d4e1276d5f9be3ce2a5ea3d75c9d138abc9c727b64f0e324bbc65efa3	common_voice_am_37802346.mp3	2e3d0985181079d665543d02f06d4439418bd40075bacb10dd384dcf56611468	ችግር የለም፡፡		0	2	thirties	male_masculine			am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37814367.mp3	8f4735aa9e69e8ade05bf97a994d2a05f092084c5a7913c17472a435feb40d18	አብሮ እንዳልኖረ እንደልተጋባና እንዳልተዋለደ ሁሉ የደም ቀለማችን ይለያይ ይመስል ሁቱና ቱትሲ በሚል ፍረጃና ብያኔ ተጠመድን።		1	2	thirties	male_masculine			am	
da26a9dcadadacfa08446f32997296381746d721dc4e484b93ccc47cb2245ef5e61944eba9e554c70003f335ed8dbaa6155175ee3614c233881708019cfda3c7	common_voice_am_37842333.mp3	56d18c86cf1d8fefbe4547e71e83d1a3e0af222d79a70b5b61d7d991330bac45	በወንዶች ኢትዮጵያውያኑ የኬንያ አትሌቶችን ተከትለው ከ3-5ኛ ያለውን ደረጃ ይዘው ጨርሰዋል።		0	2	thirties	male_masculine			am	
da26a9dcadadacfa08446f32997296381746d721dc4e484b93ccc47cb2245ef5e61944eba9e554c70003f335ed8dbaa6155175ee3614c233881708019cfda3c7	common_voice_am_37842344.mp3	5b7adc9861c83c81af9216da00e739dc4e21b0fa43dc83c1d759f165b7e1ce44	ቤቶቻቸው የፈረሱባቸው ሰዎች አድሎው ብሔር ተኮር እንደሆነ ለኢሰመኮ የገለጹ ሲሆን የመንግሥት ኃላፊዎች ማስተባበላቸው ተጠቅሷል።		0	2	thirties	male_masculine			am	
da26a9dcadadacfa08446f32997296381746d721dc4e484b93ccc47cb2245ef5e61944eba9e554c70003f335ed8dbaa6155175ee3614c233881708019cfda3c7	common_voice_am_37888653.mp3	73567f33c50a355fa7ca9c36bd6c7fc407d82f9c0eabae1a6d5b511f9e03fc13	አልማዝ አያና ሰባተኛ ሆና ስትጨርስ ታዱ ተሾመ ደግሞ 8ኛ ደረጃን ይዛ ጨርሳለች		0	2	thirties	male_masculine			am	
ec1715809c825726c785ea6a13906f02e192d097e52185fb99bf6234b0fe766d71278ed8cf01961c45de0714acbf2df8deb4b4853c2b60739dbafebd6a4b3963	common_voice_am_38053084.mp3	94f9391f2aeb6db1b4e52e27ad41f5009f6facfd944d5bfa880097699a56d56c	እነርሱም “ለምንድነው የምትጠይቀን ምንስ ታደርግልናለህ አሉት፡፡		0	2					am	
2a0914d4eeb4ada7fcc4e9b64fc9594e89177482d6fccf2fa52b0c6f45e3c4717fb00fe9d7ff67a7324c81aa62dc0e11de3aa7381c3b21b38c72ac9de96d4248	common_voice_am_38229431.mp3	b3f46d2017810fca43a19eb7ad2a3b8e8f375a5d22f9a1375c52efe47a8edb92	አደጋዎች ብዙ ጊዜ ባያጋጥሙም አንዳንዴ ማጋጠማቸው አልቀረም።		0	2					am	
16cb233d25bca4d1717db8e5c02857dc0e215e6f86528d9bd8c4ca5ff29df94e99d45fd0bf6fc3dc53eceaf94c04b668b2a96b4b32319544b1bc1bebec2c1cdb	common_voice_am_38586605.mp3	7e4935d9fcdc6a67aac7c316969193b7c65a3d4fa0664143b3bf6a3e6fecdcd1	ሥራ እንዳትጀምር ቢወተውቱም ኢትዮጵያ የመጀመሪያውን የውሃ ሙሌት በሁለትሺ አስራ ሁለት ክረም ወራት ላይ አካሂዳለች።		0	2	thirties	male_masculine			am	
16cb233d25bca4d1717db8e5c02857dc0e215e6f86528d9bd8c4ca5ff29df94e99d45fd0bf6fc3dc53eceaf94c04b668b2a96b4b32319544b1bc1bebec2c1cdb	common_voice_am_38629749.mp3	4903e19e0479fd79dc0dd59655d79467eb36c0d743295ac1a00d6ecd082e6852	ጸሐፊዋ የሚፈርጀኝ የሚመድበኝ ያኔ ሰቀለኝ ትላለች።		0	2	thirties	male_masculine			am	
16cb233d25bca4d1717db8e5c02857dc0e215e6f86528d9bd8c4ca5ff29df94e99d45fd0bf6fc3dc53eceaf94c04b668b2a96b4b32319544b1bc1bebec2c1cdb	common_voice_am_38629785.mp3	a49be38c4ccbe1e936d3df407e9a54b18221e22eb7b4e5c8523fa63101e47deb	የፕሬዝዳንት አብደል ፋታህ አል-ሲሲ መንግሥት ስለ ሱዳኑ ቀውስ መፍትሄ ለመስጠት እያታገለ ነው።		0	2	thirties	male_masculine			am	
9d0b03806e99bbf3e1217178a709e2b2b935e0db119081a55b9dea2e56507b328ef405da4df79a0f2d4ff210a1b6dbb07d9111274ee83b7b2af2339205a3b080	common_voice_am_39643197.mp3	c2104592fb23d908cd9a95acd19913a44f862e47d1d0a3ed8effcecdf0a7a76c	ህመም ለማቅለል ትኩስ መጠጦችን መጠጣት ሙቅ ውሃ በሆድ መያዝ መድኃኒት መውሰድ እና ሌሎች ማስታገሻዎችን ይጠቀማሉ።		0	2					am	
c70a49f214ba759def50e9538062921f3fc88622757e3cdb016164d7b8b4100bee35daf3b8741b9b3ffff84238e46cb3caa5fcacc8bafed20c4b762888defa23	common_voice_am_39958866.mp3	dc0c1f2d3109724cf8df0cbd3f81ac57b2745576672e670df820213353ee47f3	ሁለቱም ክለቦች ጎል ያስቆጥራሉ ድሉ ግን የብራይተን ይሆናል ይላል ሱቶን።		0	2					am	
1213479612861cb1d93ad7565e308c1bbea2297daa614de5d19318dc97f9c1b75d5da5e19b073880c14e5973768282521f25752cc1904b034d32011baa5fcb58	common_voice_am_39967426.mp3	a07eb20773cb5df591ad99fe92cf829b9ac1cfddabd141cd6d432b54354e84ea	የሰላም ስምምነቱ እንዲፈረም ጠቅላይ ሚኒስትር ዐቢይ አሕመድ የወሰዷቸውን ድፍረት የተሞሉባቸው ውሳኔዎችን አድንቀዋል		0	2					am	
b42a545a62ac48cbea21604fe3bd2a20d9e124584f6228e521a26459ea65be83672600927bcca45de3e8dce41c170a2a015acba7b4afc6c1268c9036bad2fcc5	common_voice_am_40955941.mp3	68f8dc140087292ffdaa37208e5acec7a9f1e89e1ffade776c71497854a1a3dd	ለአባይ ወንዝ ሰማኒያ አምድት በመቶውን ውሃ የምታበረክተው ኢትዮጵያ ናት		0	2			Native		am	
